<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.11	16:00:00	1.09174	1.09302	1.09109	1.09198	6440	0	14
2025.03.11	17:00:00	1.09196	1.09199	1.08943	1.09187	10398	0	14
2025.03.11	18:00:00	1.09186	1.09280	1.09116	1.09266	7201	0	14
2025.03.11	19:00:00	1.09265	1.09287	1.09174	1.09245	4879	0	14
2025.03.11	20:00:00	1.09244	1.09344	1.09233	1.09336	4077	0	14
2025.03.11	21:00:00	1.09337	1.09466	1.09246	1.09303	7459	0	14
2025.03.11	22:00:00	1.09304	1.09334	1.09190	1.09193	4548	0	14
2025.03.11	23:00:00	1.09194	1.09204	1.09095	1.09172	1599	0	14
2025.03.12	00:00:00	1.09158	1.09163	1.09093	1.09108	717	0	14
2025.03.12	01:00:00	1.09110	1.09178	1.09109	1.09147	1189	0	21
2025.03.12	02:00:00	1.09146	1.09167	1.09123	1.09131	1228	0	21
2025.03.12	03:00:00	1.09130	1.09148	1.09047	1.09079	2232	0	21
2025.03.12	04:00:00	1.09080	1.09144	1.09051	1.09056	3683	0	21
2025.03.12	05:00:00	1.09055	1.09110	1.09030	1.09033	2138	0	14
2025.03.12	06:00:00	1.09032	1.09042	1.08955	1.08966	1421	0	14
2025.03.12	07:00:00	1.08967	1.09020	1.08953	1.08983	1446	0	14
2025.03.12	08:00:00	1.08984	1.09037	1.08946	1.09029	2249	0	14
2025.03.12	09:00:00	1.09028	1.09083	1.08914	1.08917	3046	0	14
2025.03.12	10:00:00	1.08916	1.09026	1.08868	1.09009	5598	0	14
2025.03.12	11:00:00	1.09008	1.09209	1.08972	1.09208	7851	0	14
2025.03.12	12:00:00	1.09209	1.09255	1.09130	1.09138	6277	0	14
2025.03.12	13:00:00	1.09139	1.09204	1.09039	1.09056	3604	0	14
2025.03.12	14:00:00	1.09057	1.09123	1.08988	1.09003	4252	0	14
2025.03.12	15:00:00	1.09002	1.09313	1.08756	1.08774	10890	0	14
2025.03.12	16:00:00	1.08775	1.08957	1.08751	1.08815	9685	0	14
2025.03.12	17:00:00	1.08816	1.09131	1.08804	1.09122	7393	0	14
2025.03.12	18:00:00	1.09123	1.09237	1.09094	1.09237	6328	0	14
2025.03.12	19:00:00	1.09236	1.09274	1.09050	1.09051	4827	0	14
2025.03.12	20:00:00	1.09050	1.09135	1.09026	1.09063	3833	0	14
2025.03.12	21:00:00	1.09062	1.09090	1.08790	1.08839	3685	0	14
2025.03.12	22:00:00	1.08841	1.08970	1.08825	1.08896	3591	0	14
2025.03.12	23:00:00	1.08895	1.08930	1.08863	1.08864	1603	0	14
2025.03.13	00:00:00	1.08860	1.08883	1.08854	1.08864	291	0	21
2025.03.13	01:00:00	1.08862	1.08891	1.08862	1.08883	720	0	21
2025.03.13	02:00:00	1.08884	1.08889	1.08825	1.08844	859	0	21
2025.03.13	03:00:00	1.08845	1.08909	1.08817	1.08905	1475	0	21
2025.03.13	04:00:00	1.08906	1.08924	1.08855	1.08881	2634	0	21
2025.03.13	05:00:00	1.08882	1.08966	1.08881	1.08948	1871	0	14
2025.03.13	06:00:00	1.08947	1.08949	1.08844	1.08845	1497	0	14
2025.03.13	07:00:00	1.08844	1.08929	1.08811	1.08928	1348	0	14
2025.03.13	08:00:00	1.08929	1.08929	1.08786	1.08845	1993	0	14
2025.03.13	09:00:00	1.08846	1.08849	1.08688	1.08739	3389	0	14
2025.03.13	10:00:00	1.08739	1.08845	1.08591	1.08648	5033	0	14
2025.03.13	11:00:00	1.08648	1.08833	1.08586	1.08726	7403	0	14
2025.03.13	12:00:00	1.08724	1.08848	1.08682	1.08786	4513	0	14
2025.03.13	13:00:00	1.08788	1.08822	1.08619	1.08694	4091	0	14
2025.03.13	14:00:00	1.08695	1.08741	1.08442	1.08557	5877	0	14
2025.03.13	15:00:00	1.08558	1.08770	1.08255	1.08342	9405	0	14
2025.03.13	16:00:00	1.08343	1.08525	1.08219	1.08467	6973	0	14
2025.03.13	17:00:00	1.08466	1.08691	1.08454	1.08646	7152	0	14
2025.03.13	18:00:00	1.08646	1.08712	1.08535	1.08578	7801	0	14
2025.03.13	19:00:00	1.08577	1.08776	1.08546	1.08720	5498	0	14
2025.03.13	20:00:00	1.08719	1.08729	1.08537	1.08540	4655	0	14
2025.03.13	21:00:00	1.08541	1.08573	1.08514	1.08529	3928	0	14
2025.03.13	22:00:00	1.08531	1.08562	1.08471	1.08476	2956	0	14
2025.03.13	23:00:00	1.08477	1.08552	1.08457	1.08540	1250	0	14
2025.03.14	00:00:00	1.08474	1.08525	1.08465	1.08525	253	0	21
2025.03.14	01:00:00	1.08522	1.08548	1.08504	1.08516	537	0	14
2025.03.14	02:00:00	1.08517	1.08541	1.08493	1.08539	1189	0	21
2025.03.14	03:00:00	1.08538	1.08576	1.08473	1.08481	2361	0	21
2025.03.14	04:00:00	1.08482	1.08483	1.08397	1.08399	3170	0	21
2025.03.14	05:00:00	1.08399	1.08425	1.08337	1.08396	1615	0	14
2025.03.14	06:00:00	1.08397	1.08453	1.08372	1.08450	2234	0	14
2025.03.14	07:00:00	1.08449	1.08456	1.08371	1.08403	1558	0	14
2025.03.14	08:00:00	1.08404	1.08508	1.08402	1.08501	2388	0	14
2025.03.14	09:00:00	1.08500	1.08500	1.08345	1.08378	2663	0	14
2025.03.14	10:00:00	1.08379	1.08466	1.08301	1.08386	5485	0	14
2025.03.14	11:00:00	1.08385	1.08562	1.08347	1.08533	4962	0	14
2025.03.14	12:00:00	1.08534	1.08616	1.08464	1.08515	4030	0	14
2025.03.14	13:00:00	1.08516	1.09120	1.08509	1.08944	8328	0	14
2025.03.14	14:00:00	1.08942	1.09087	1.08871	1.08961	8237	0	14
2025.03.14	15:00:00	1.08960	1.09108	1.08895	1.08940	5482	0	14
2025.03.14	16:00:00	1.08941	1.08974	1.08697	1.08729	6343	0	14
2025.03.14	17:00:00	1.08730	1.08859	1.08648	1.08772	6849	0	14
2025.03.14	18:00:00	1.08771	1.08861	1.08662	1.08709	6318	0	14
2025.03.14	19:00:00	1.08709	1.08892	1.08699	1.08825	4227	0	14
2025.03.14	20:00:00	1.08823	1.08874	1.08785	1.08815	2807	0	14
2025.03.14	21:00:00	1.08816	1.08858	1.08728	1.08796	2866	0	14
2025.03.14	22:00:00	1.08795	1.08840	1.08777	1.08825	1970	0	14
2025.03.14	23:00:00	1.08824	1.08852	1.08811	1.08812	1225	0	14
2025.03.17	02:00:00	1.08808	1.08842	1.08782	1.08786	1322	0	14
2025.03.17	03:00:00	1.08787	1.08818	1.08746	1.08785	1627	0	21
2025.03.17	04:00:00	1.08786	1.08894	1.08733	1.08818	2481	0	21
2025.03.17	05:00:00	1.08819	1.08852	1.08789	1.08807	1510	0	14
2025.03.17	06:00:00	1.08806	1.08857	1.08762	1.08829	1178	0	14
2025.03.17	07:00:00	1.08830	1.08933	1.08771	1.08815	1916	0	14
2025.03.17	08:00:00	1.08816	1.08817	1.08731	1.08771	1537	0	14
2025.03.17	09:00:00	1.08772	1.08837	1.08727	1.08772	1928	0	14
2025.03.17	10:00:00	1.08770	1.08838	1.08680	1.08756	4394	0	14
2025.03.17	11:00:00	1.08757	1.08863	1.08699	1.08831	5277	0	14
2025.03.17	12:00:00	1.08830	1.08998	1.08765	1.08993	4195	0	14
2025.03.17	13:00:00	1.08992	1.09093	1.08958	1.09072	3186	0	14
2025.03.17	14:00:00	1.09073	1.09112	1.08955	1.09014	2858	0	14
2025.03.17	15:00:00	1.09015	1.09088	1.08868	1.09012	6199	0	14
2025.03.17	16:00:00	1.09013	1.09059	1.08965	1.09034	5362	0	14
2025.03.17	17:00:00	1.09035	1.09179	1.09015	1.09154	5021	0	14
2025.03.17	18:00:00	1.09152	1.09290	1.09151	1.09208	4305	0	14
2025.03.17	19:00:00	1.09209	1.09256	1.09138	1.09206	3212	0	14
2025.03.17	20:00:00	1.09207	1.09233	1.09110	1.09134	2450	0	14
2025.03.17	21:00:00	1.09133	1.09259	1.09121	1.09248	2580	0	14
2025.03.17	22:00:00	1.09249	1.09249	1.09178	1.09200	1696	0	14
2025.03.17	23:00:00	1.09201	1.09272	1.09198	1.09217	1170	0	14
2025.03.18	00:00:00	1.09187	1.09225	1.09174	1.09218	352	0	21
2025.03.18	01:00:00	1.09217	1.09223	1.09182	1.09203	650	0	14
2025.03.18	02:00:00	1.09204	1.09208	1.09171	1.09171	801	0	21
2025.03.18	03:00:00	1.09172	1.09201	1.09140	1.09151	1830	0	21
2025.03.18	04:00:00	1.09150	1.09182	1.09113	1.09124	2027	0	21
2025.03.18	05:00:00	1.09127	1.09154	1.09073	1.09080	1505	0	14
2025.03.18	06:00:00	1.09079	1.09105	1.09057	1.09078	1119	0	14
2025.03.18	07:00:00	1.09079	1.09109	1.09073	1.09103	893	0	14
2025.03.18	08:00:00	1.09104	1.09127	1.09068	1.09073	1252	0	14
2025.03.18	09:00:00	1.09072	1.09207	1.09030	1.09202	2354	0	14
2025.03.18	10:00:00	1.09200	1.09360	1.09158	1.09346	3467	0	14
2025.03.18	11:00:00	1.09345	1.09541	1.09323	1.09508	4602	0	14
2025.03.18	12:00:00	1.09510	1.09526	1.09389	1.09496	3635	0	14
2025.03.18	13:00:00	1.09495	1.09514	1.09312	1.09335	4631	0	14
2025.03.18	14:00:00	1.09336	1.09367	1.09136	1.09157	3717	0	14
2025.03.18	15:00:00	1.09158	1.09231	1.08919	1.09109	4714	0	14
2025.03.18	16:00:00	1.09110	1.09202	1.09009	1.09119	5166	0	14
2025.03.18	17:00:00	1.09120	1.09190	1.09064	1.09161	5430	0	14
2025.03.18	18:00:00	1.09162	1.09336	1.08961	1.09259	6719	0	14
2025.03.18	19:00:00	1.09260	1.09393	1.09229	1.09380	4274	0	14
2025.03.18	20:00:00	1.09379	1.09512	1.09379	1.09495	3960	0	14
2025.03.18	21:00:00	1.09496	1.09506	1.09400	1.09436	2737	0	14
2025.03.18	22:00:00	1.09435	1.09491	1.09410	1.09457	2455	0	14
2025.03.18	23:00:00	1.09456	1.09481	1.09422	1.09444	979	0	14
2025.03.19	00:00:00	1.09449	1.09460	1.09410	1.09438	580	0	15
2025.03.19	01:00:00	1.09439	1.09451	1.09395	1.09409	969	0	15
2025.03.19	02:00:00	1.09410	1.09427	1.09369	1.09376	852	0	21
2025.03.19	03:00:00	1.09377	1.09379	1.09310	1.09337	1653	0	21
2025.03.19	04:00:00	1.09338	1.09364	1.09327	1.09361	1602	0	21
2025.03.19	05:00:00	1.09365	1.09444	1.09349	1.09403	1050	0	14
2025.03.19	06:00:00	1.09404	1.09431	1.09323	1.09376	1127	0	14
2025.03.19	07:00:00	1.09374	1.09374	1.09275	1.09293	929	0	14
2025.03.19	08:00:00	1.09292	1.09357	1.09292	1.09307	1506	0	14
2025.03.19	09:00:00	1.09306	1.09319	1.09200	1.09201	2461	0	14
2025.03.19	10:00:00	1.09202	1.09225	1.08725	1.08921	6553	0	14
2025.03.19	11:00:00	1.08923	1.09099	1.08916	1.09066	4669	0	14
2025.03.19	12:00:00	1.09067	1.09095	1.08950	1.09019	3506	0	14
2025.03.19	13:00:00	1.09020	1.09037	1.08907	1.08992	2690	0	14
2025.03.19	14:00:00	1.08991	1.09126	1.08932	1.09077	3071	0	14
2025.03.19	15:00:00	1.09078	1.09171	1.08986	1.09006	4736	0	14
2025.03.19	16:00:00	1.09007	1.09032	1.08922	1.08938	4978	0	14
2025.03.19	17:00:00	1.08937	1.08999	1.08812	1.08833	3861	0	14
2025.03.19	18:00:00	1.08832	1.08873	1.08747	1.08763	3724	0	14
2025.03.19	19:00:00	1.08764	1.08857	1.08754	1.08845	2980	0	14
2025.03.19	20:00:00	1.08844	1.08847	1.08598	1.08693	3967	0	14
2025.03.19	21:00:00	1.08693	1.09127	1.08632	1.09074	11189	0	14
2025.03.19	22:00:00	1.09068	1.09123	1.08844	1.08983	6876	0	14
2025.03.19	23:00:00	1.08981	1.09055	1.08953	1.09035	984	0	14
2025.03.20	00:00:00	1.09013	1.09049	1.09013	1.09041	335	0	14
2025.03.20	01:00:00	1.09043	1.09122	1.09025	1.09075	979	0	21
2025.03.20	02:00:00	1.09076	1.09109	1.09041	1.09108	1114	0	21
2025.03.20	03:00:00	1.09107	1.09156	1.09027	1.09114	2676	0	21
2025.03.20	04:00:00	1.09113	1.09121	1.09027	1.09049	2602	0	21
2025.03.20	05:00:00	1.09048	1.09167	1.09047	1.09085	2443	0	14
2025.03.20	06:00:00	1.09084	1.09135	1.09064	1.09091	1507	0	14
2025.03.20	07:00:00	1.09092	1.09099	1.08998	1.09027	1109	0	14
2025.03.20	08:00:00	1.09026	1.09027	1.08902	1.08949	1104	0	14
2025.03.20	09:00:00	1.08948	1.08982	1.08892	1.08922	2388	0	14
2025.03.20	10:00:00	1.08919	1.08937	1.08641	1.08788	3968	0	14
2025.03.20	11:00:00	1.08787	1.08852	1.08624	1.08641	5018	0	14
2025.03.20	12:00:00	1.08640	1.08679	1.08378	1.08515	5554	0	14
2025.03.20	13:00:00	1.08517	1.08540	1.08327	1.08453	5328	0	14
2025.03.20	14:00:00	1.08452	1.08512	1.08386	1.08487	3400	0	14
2025.03.20	15:00:00	1.08488	1.08550	1.08303	1.08332	5217	0	14
2025.03.20	16:00:00	1.08331	1.08385	1.08141	1.08250	5881	0	14
2025.03.20	17:00:00	1.08246	1.08380	1.08222	1.08288	5353	0	14
2025.03.20	18:00:00	1.08289	1.08487	1.08227	1.08467	4708	0	14
2025.03.20	19:00:00	1.08467	1.08517	1.08417	1.08481	3844	0	14
2025.03.20	20:00:00	1.08482	1.08513	1.08385	1.08439	2470	0	14
2025.03.20	21:00:00	1.08440	1.08491	1.08414	1.08478	2293	0	14
2025.03.20	22:00:00	1.08477	1.08536	1.08465	1.08525	1921	0	14
2025.03.20	23:00:00	1.08526	1.08585	1.08510	1.08523	800	0	14
2025.03.21	00:00:00	1.08519	1.08545	1.08518	1.08544	207	0	15
2025.03.21	01:00:00	1.08545	1.08578	1.08524	1.08563	1183	0	21
2025.03.21	02:00:00	1.08564	1.08567	1.08523	1.08523	969	0	14
2025.03.21	03:00:00	1.08524	1.08576	1.08498	1.08522	1730	0	21
2025.03.21	04:00:00	1.08521	1.08547	1.08475	1.08514	3081	0	21
2025.03.21	05:00:00	1.08518	1.08545	1.08417	1.08436	2156	0	14
2025.03.21	06:00:00	1.08435	1.08458	1.08328	1.08340	1833	0	14
2025.03.21	07:00:00	1.08341	1.08360	1.08269	1.08296	1492	0	14
2025.03.21	08:00:00	1.08295	1.08297	1.08194	1.08281	2110	0	14
2025.03.21	09:00:00	1.08280	1.08367	1.08237	1.08335	2389	0	14
2025.03.21	10:00:00	1.08336	1.08411	1.08265	1.08384	3533	0	14
2025.03.21	11:00:00	1.08383	1.08449	1.08235	1.08354	4136	0	14
2025.03.21	12:00:00	1.08355	1.08383	1.08242	1.08250	2813	0	14
2025.03.21	13:00:00	1.08251	1.08382	1.08251	1.08364	2962	0	14
2025.03.21	14:00:00	1.08365	1.08508	1.08345	1.08502	3003	0	14
2025.03.21	15:00:00	1.08501	1.08607	1.08291	1.08315	5408	0	14
2025.03.21	16:00:00	1.08314	1.08354	1.08245	1.08314	5566	0	14
2025.03.21	17:00:00	1.08315	1.08350	1.08180	1.08231	5145	0	14
2025.03.21	18:00:00	1.08232	1.08285	1.07965	1.08056	5352	0	14
2025.03.21	19:00:00	1.08057	1.08244	1.08039	1.08177	5373	0	14
2025.03.21	20:00:00	1.08175	1.08250	1.08046	1.08221	3399	0	14
2025.03.21	21:00:00	1.08220	1.08263	1.08141	1.08204	2952	0	14
2025.03.21	22:00:00	1.08205	1.08238	1.08147	1.08171	2190	0	14
2025.03.21	23:00:00	1.08172	1.08172	1.08111	1.08124	1193	0	14
2025.03.24	02:00:00	1.08190	1.08361	1.08180	1.08351	1409	0	14
2025.03.24	03:00:00	1.08350	1.08390	1.08316	1.08362	2076	0	21
2025.03.24	04:00:00	1.08363	1.08365	1.08218	1.08252	3020	0	21
2025.03.24	05:00:00	1.08251	1.08315	1.08238	1.08244	2385	0	14
2025.03.24	06:00:00	1.08243	1.08287	1.08195	1.08198	2015	0	14
2025.03.24	07:00:00	1.08197	1.08238	1.08164	1.08223	1451	0	14
2025.03.24	08:00:00	1.08222	1.08301	1.08177	1.08285	2234	0	14
2025.03.24	09:00:00	1.08284	1.08442	1.08275	1.08390	3024	0	14
2025.03.24	10:00:00	1.08389	1.08494	1.08327	1.08376	4231	0	14
2025.03.24	11:00:00	1.08377	1.08576	1.08368	1.08418	6078	0	14
2025.03.24	12:00:00	1.08419	1.08444	1.08278	1.08387	4121	0	14
2025.03.24	13:00:00	1.08389	1.08542	1.08359	1.08475	3120	0	14
2025.03.24	14:00:00	1.08476	1.08488	1.08317	1.08320	2603	0	14
2025.03.24	15:00:00	1.08319	1.08339	1.08210	1.08291	4018	0	14
2025.03.24	16:00:00	1.08290	1.08301	1.07920	1.07929	5659	0	14
2025.03.24	17:00:00	1.07926	1.08197	1.07898	1.07988	6482	0	14
2025.03.24	18:00:00	1.07989	1.08045	1.07900	1.07933	5073	0	14
2025.03.24	19:00:00	1.07933	1.08067	1.07810	1.07911	4349	0	14
2025.03.24	20:00:00	1.07910	1.07958	1.07841	1.07870	3435	0	14
2025.03.24	21:00:00	1.07869	1.08126	1.07835	1.08046	3950	0	14
2025.03.24	22:00:00	1.08047	1.08065	1.07965	1.08016	1557	0	14
2025.03.24	23:00:00	1.08015	1.08055	1.07997	1.08003	952	0	14
2025.03.25	00:00:00	1.07955	1.08015	1.07953	1.07997	491	0	21
2025.03.25	01:00:00	1.08000	1.08025	1.07940	1.08014	655	0	21
2025.03.25	02:00:00	1.08015	1.08027	1.07996	1.08015	648	0	14
2025.03.25	03:00:00	1.08014	1.08019	1.07950	1.07993	1621	0	21
2025.03.25	04:00:00	1.07992	1.08073	1.07990	1.08013	2444	0	21
2025.03.25	05:00:00	1.08014	1.08044	1.07936	1.07960	2102	0	14
2025.03.25	06:00:00	1.07959	1.08029	1.07953	1.08022	1924	0	14
2025.03.25	07:00:00	1.08025	1.08083	1.08020	1.08028	1650	0	14
2025.03.25	08:00:00	1.08027	1.08065	1.08006	1.08024	1339	0	14
2025.03.25	09:00:00	1.08023	1.08040	1.07923	1.07941	2320	0	14
2025.03.25	10:00:00	1.07939	1.08014	1.07844	1.07869	4127	0	14
2025.03.25	11:00:00	1.07869	1.07917	1.07762	1.07898	4914	0	14
2025.03.25	12:00:00	1.07899	1.08034	1.07869	1.08001	4444	0	14
2025.03.25	13:00:00	1.08000	1.08239	1.07994	1.08196	4578	0	14
2025.03.25	14:00:00	1.08195	1.08270	1.08103	1.08174	3995	0	14
2025.03.25	15:00:00	1.08172	1.08295	1.08151	1.08245	4190	0	14
2025.03.25	16:00:00	1.08246	1.08271	1.08133	1.08165	5060	0	14
2025.03.25	17:00:00	1.08166	1.08212	1.08013	1.08119	6118	0	14
2025.03.25	18:00:00	1.08120	1.08191	1.07966	1.08026	5135	0	14
2025.03.25	19:00:00	1.08026	1.08126	1.08014	1.08059	3959	0	14
2025.03.25	20:00:00	1.08060	1.08163	1.08054	1.08090	2851	0	14
2025.03.25	21:00:00	1.08089	1.08089	1.07964	1.07978	2949	0	14
2025.03.25	22:00:00	1.07979	1.08012	1.07902	1.07949	2979	0	14
2025.03.25	23:00:00	1.07948	1.07951	1.07893	1.07897	1039	0	14
2025.03.26	00:00:00	1.07912	1.07922	1.07894	1.07910	257	0	14
2025.03.26	01:00:00	1.07915	1.07929	1.07871	1.07877	1044	0	21
2025.03.26	02:00:00	1.07878	1.07881	1.07846	1.07879	709	0	21
2025.03.26	03:00:00	1.07880	1.07914	1.07826	1.07834	1792	0	21
2025.03.26	04:00:00	1.07833	1.07945	1.07770	1.07926	2960	0	21
2025.03.26	05:00:00	1.07927	1.07965	1.07896	1.07946	1424	0	14
2025.03.26	06:00:00	1.07947	1.07956	1.07833	1.07853	1445	0	14
2025.03.26	07:00:00	1.07854	1.07872	1.07805	1.07835	1166	0	14
2025.03.26	08:00:00	1.07834	1.07864	1.07772	1.07846	1656	0	14
2025.03.26	09:00:00	1.07847	1.07877	1.07816	1.07864	2152	0	14
2025.03.26	10:00:00	1.07863	1.07909	1.07807	1.07855	4654	0	14
2025.03.26	11:00:00	1.07857	1.07991	1.07847	1.07987	5038	0	14
2025.03.26	12:00:00	1.07985	1.08021	1.07923	1.07952	3380	0	14
2025.03.26	13:00:00	1.07951	1.08010	1.07860	1.07911	3214	0	14
2025.03.26	14:00:00	1.07912	1.07972	1.07881	1.07916	2750	0	14
2025.03.26	15:00:00	1.07915	1.07931	1.07813	1.07837	4954	0	14
2025.03.26	16:00:00	1.07838	1.07900	1.07669	1.07741	5831	0	14
2025.03.26	17:00:00	1.07740	1.07948	1.07725	1.07901	6162	0	14
2025.03.26	18:00:00	1.07902	1.07938	1.07670	1.07802	4552	0	14
2025.03.26	19:00:00	1.07802	1.07912	1.07763	1.07870	4598	0	14
2025.03.26	20:00:00	1.07871	1.07888	1.07513	1.07560	5801	0	14
2025.03.26	21:00:00	1.07559	1.07607	1.07525	1.07546	3768	0	14
2025.03.26	22:00:00	1.07547	1.07553	1.07434	1.07508	2636	0	14
2025.03.26	23:00:00	1.07508	1.07561	1.07499	1.07508	1383	0	14
2025.03.27	00:00:00	1.07537	1.07545	1.07342	1.07369	1076	0	21
2025.03.27	01:00:00	1.07378	1.07437	1.07321	1.07364	2369	0	21
2025.03.27	02:00:00	1.07361	1.07436	1.07347	1.07402	1773	0	21
2025.03.27	03:00:00	1.07403	1.07566	1.07401	1.07545	2245	0	21
2025.03.27	04:00:00	1.07546	1.07679	1.07543	1.07643	2695	0	21
2025.03.27	05:00:00	1.07642	1.07795	1.07642	1.07754	1832	0	14
2025.03.27	06:00:00	1.07753	1.07792	1.07724	1.07776	1039	0	14
2025.03.27	07:00:00	1.07775	1.07863	1.07764	1.07798	1048	0	14
2025.03.27	08:00:00	1.07796	1.07807	1.07632	1.07687	1499	0	14
2025.03.27	09:00:00	1.07686	1.07819	1.07676	1.07725	2533	0	14
2025.03.27	10:00:00	1.07724	1.07738	1.07536	1.07642	5825	0	14
2025.03.27	11:00:00	1.07643	1.07761	1.07551	1.07753	7357	0	14
2025.03.27	12:00:00	1.07751	1.07784	1.07605	1.07701	4649	0	14
2025.03.27	13:00:00	1.07702	1.07812	1.07660	1.07811	4013	0	14
2025.03.27	14:00:00	1.07810	1.07990	1.07781	1.07863	3962	0	14
2025.03.27	15:00:00	1.07864	1.07976	1.07826	1.07864	4024	0	14
2025.03.27	16:00:00	1.07865	1.07968	1.07758	1.07795	5719	0	14
2025.03.27	17:00:00	1.07796	1.07941	1.07767	1.07886	5659	0	14
2025.03.27	18:00:00	1.07887	1.08205	1.07849	1.07990	7032	0	14
2025.03.27	19:00:00	1.07991	1.07993	1.07910	1.07982	4610	0	14
2025.03.27	20:00:00	1.07985	1.08081	1.07888	1.07892	3212	0	14
2025.03.27	21:00:00	1.07890	1.07977	1.07885	1.07902	2561	0	14
2025.03.27	22:00:00	1.07903	1.07990	1.07876	1.07942	2032	0	14
2025.03.27	23:00:00	1.07941	1.08012	1.07932	1.08009	587	0	14
2025.03.28	00:00:00	1.07980	1.07991	1.07947	1.07968	373	0	14
2025.03.28	01:00:00	1.07967	1.07979	1.07945	1.07953	620	0	15
2025.03.28	02:00:00	1.07954	1.08005	1.07952	1.07999	832	0	21
2025.03.28	03:00:00	1.07998	1.07998	1.07873	1.07939	1932	0	21
2025.03.28	04:00:00	1.07938	1.07979	1.07905	1.07927	2466	0	21
2025.03.28	05:00:00	1.07926	1.07962	1.07897	1.07939	1748	0	14
2025.03.28	06:00:00	1.07940	1.07962	1.07903	1.07913	1292	0	14
2025.03.28	07:00:00	1.07914	1.07925	1.07837	1.07879	1171	0	14
2025.03.28	08:00:00	1.07880	1.07924	1.07859	1.07903	1389	0	14
2025.03.28	09:00:00	1.07902	1.07915	1.07821	1.07844	1629	0	14
2025.03.28	10:00:00	1.07848	1.07992	1.07810	1.07868	3762	0	14
2025.03.28	11:00:00	1.07860	1.07959	1.07746	1.07776	4960	0	14
2025.03.28	12:00:00	1.07777	1.07799	1.07682	1.07730	3845	0	14
2025.03.28	13:00:00	1.07731	1.07782	1.07671	1.07681	3096	0	14
2025.03.28	14:00:00	1.07680	1.07742	1.07640	1.07712	2863	0	14
2025.03.28	15:00:00	1.07711	1.07914	1.07645	1.07884	5208	0	14
2025.03.28	16:00:00	1.07883	1.08162	1.07843	1.08105	7301	0	14
2025.03.28	17:00:00	1.08104	1.08309	1.08089	1.08224	7484	0	14
2025.03.28	18:00:00	1.08225	1.08440	1.08185	1.08245	6248	0	14
2025.03.28	19:00:00	1.08245	1.08325	1.08195	1.08211	4420	0	14
2025.03.28	20:00:00	1.08212	1.08281	1.08114	1.08189	3417	0	14
2025.03.28	21:00:00	1.08188	1.08273	1.08131	1.08239	3571	0	14
2025.03.28	22:00:00	1.08238	1.08280	1.08226	1.08250	2975	0	14
2025.03.28	23:00:00	1.08249	1.08355	1.08246	1.08296	1155	0	14
2025.03.31	02:00:00	1.08202	1.08285	1.08100	1.08226	2865	0	14
2025.03.31	03:00:00	1.08227	1.08406	1.08222	1.08406	3329	0	21
2025.03.31	04:00:00	1.08405	1.08444	1.08302	1.08317	3104	0	21
2025.03.31	05:00:00	1.08321	1.08450	1.08284	1.08399	2500	0	14
2025.03.31	06:00:00	1.08400	1.08409	1.08319	1.08325	1759	0	14
2025.03.31	07:00:00	1.08324	1.08354	1.08306	1.08336	1512	0	14
2025.03.31	08:00:00	1.08335	1.08424	1.08306	1.08337	2735	0	14
2025.03.31	09:00:00	1.08338	1.08442	1.08243	1.08366	5835	0	14
2025.03.31	10:00:00	1.08367	1.08487	1.08202	1.08311	7568	0	14
2025.03.31	11:00:00	1.08310	1.08335	1.08111	1.08267	5350	0	14
2025.03.31	12:00:00	1.08266	1.08299	1.08140	1.08155	3923	0	14
2025.03.31	13:00:00	1.08154	1.08203	1.08048	1.08178	3564	0	14
2025.03.31	14:00:00	1.08179	1.08287	1.08147	1.08184	4008	0	14
2025.03.31	15:00:00	1.08185	1.08204	1.08004	1.08031	4378	0	14
2025.03.31	16:00:00	1.08030	1.08207	1.08021	1.08074	5375	0	14
2025.03.31	17:00:00	1.08072	1.08080	1.07835	1.08014	6384	0	14
2025.03.31	18:00:00	1.08010	1.08160	1.07900	1.07935	7122	0	14
2025.03.31	19:00:00	1.07937	1.08154	1.07844	1.08111	4677	0	14
2025.03.31	20:00:00	1.08110	1.08171	1.08074	1.08141	2923	0	14
2025.03.31	21:00:00	1.08140	1.08174	1.08064	1.08143	3130	0	14
2025.03.31	22:00:00	1.08143	1.08192	1.08112	1.08135	2603	0	14
2025.03.31	23:00:00	1.08136	1.08182	1.08089	1.08162	1086	0	14
2025.04.01	00:00:00	1.08176	1.08191	1.08161	1.08186	516	0	14
2025.04.01	01:00:00	1.08190	1.08194	1.08151	1.08174	618	0	21
2025.04.01	02:00:00	1.08175	1.08188	1.08132	1.08166	951	0	21
2025.04.01	03:00:00	1.08167	1.08256	1.08166	1.08242	2206	0	21
2025.04.01	04:00:00	1.08241	1.08258	1.08159	1.08196	2416	0	21
2025.04.01	05:00:00	1.08195	1.08277	1.08194	1.08235	2099	0	14
2025.04.01	06:00:00	1.08234	1.08272	1.08206	1.08263	1743	0	14
2025.04.01	07:00:00	1.08262	1.08294	1.08244	1.08245	1481	0	14
2025.04.01	08:00:00	1.08246	1.08248	1.08060	1.08065	2456	0	14
2025.04.01	09:00:00	1.08063	1.08100	1.07983	1.08076	4312	0	14
2025.04.01	10:00:00	1.08075	1.08119	1.07986	1.08012	5611	0	14
