<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.03	19:30:00	1.05067	1.05181	1.05019	1.05162	2337	0	28
2024.12.03	20:00:00	1.05163	1.05219	1.05125	1.05150	2297	0	28
2024.12.03	20:30:00	1.05151	1.05290	1.05069	1.05271	2356	0	28
2024.12.03	21:00:00	1.05268	1.05337	1.05267	1.05314	2159	0	14
2024.12.03	21:30:00	1.05316	1.05334	1.05242	1.05271	1560	0	14
2024.12.03	22:00:00	1.05270	1.05282	1.05112	1.05129	1661	0	14
2024.12.03	22:30:00	1.05128	1.05160	1.05039	1.05039	1709	0	14
2024.12.03	23:00:00	1.05038	1.05121	1.05022	1.05079	1795	0	14
2024.12.03	23:30:00	1.05078	1.05101	1.05051	1.05085	1355	0	14
2024.12.04	00:00:00	1.05079	1.05093	1.05068	1.05088	426	0	14
2024.12.04	00:30:00	1.05088	1.05112	1.05055	1.05063	857	0	14
2024.12.04	01:00:00	1.05052	1.05084	1.05020	1.05075	274	0	14
2024.12.04	01:30:00	1.05074	1.05082	1.05054	1.05080	580	0	14
2024.12.04	02:00:00	1.05077	1.05082	1.05050	1.05070	459	0	14
2024.12.04	02:30:00	1.05071	1.05103	1.05066	1.05093	307	0	14
2024.12.04	03:00:00	1.05092	1.05114	1.05023	1.05029	846	0	14
2024.12.04	03:30:00	1.05028	1.05029	1.04966	1.04985	1522	0	14
2024.12.04	04:00:00	1.04986	1.05090	1.04965	1.05054	1945	0	14
2024.12.04	04:30:00	1.05051	1.05119	1.05033	1.05054	1678	0	14
2024.12.04	05:00:00	1.05054	1.05076	1.05007	1.05052	1565	0	14
2024.12.04	05:30:00	1.05051	1.05065	1.04970	1.04996	1456	0	14
2024.12.04	06:00:00	1.04995	1.04999	1.04911	1.04916	1488	0	14
2024.12.04	06:30:00	1.04917	1.04938	1.04873	1.04930	1300	0	14
2024.12.04	07:00:00	1.04929	1.05033	1.04902	1.05027	1556	0	14
2024.12.04	07:30:00	1.05026	1.05129	1.05018	1.05101	1024	0	14
2024.12.04	08:00:00	1.05102	1.05152	1.05089	1.05146	1087	0	14
2024.12.04	08:30:00	1.05147	1.05194	1.05140	1.05143	1004	0	14
2024.12.04	09:00:00	1.05144	1.05152	1.05097	1.05133	1162	0	14
2024.12.04	09:30:00	1.05132	1.05284	1.05121	1.05222	1308	0	14
2024.12.04	10:00:00	1.05221	1.05259	1.05115	1.05122	2240	0	14
2024.12.04	10:30:00	1.05121	1.05147	1.05067	1.05086	2313	0	14
2024.12.04	11:00:00	1.05083	1.05143	1.05025	1.05030	3420	0	14
2024.12.04	11:30:00	1.05031	1.05031	1.04896	1.04898	2684	0	14
2024.12.04	12:00:00	1.04899	1.04942	1.04818	1.04940	3286	0	14
2024.12.04	12:30:00	1.04944	1.05055	1.04915	1.05023	2546	0	14
2024.12.04	13:00:00	1.05024	1.05087	1.04965	1.04985	2049	0	14
2024.12.04	13:30:00	1.04984	1.05025	1.04951	1.04985	2201	0	14
2024.12.04	14:00:00	1.04984	1.05062	1.04966	1.05033	2004	0	14
2024.12.04	14:30:00	1.05034	1.05117	1.05014	1.05042	1699	0	14
2024.12.04	15:00:00	1.05040	1.05042	1.04960	1.04974	2032	0	14
2024.12.04	15:30:00	1.04973	1.05011	1.04872	1.04905	2048	0	14
2024.12.04	16:00:00	1.04904	1.04961	1.04831	1.04873	2917	0	14
2024.12.04	16:30:00	1.04874	1.04949	1.04786	1.04829	4488	0	14
2024.12.04	17:00:00	1.04828	1.04910	1.04716	1.04893	2922	0	14
2024.12.04	17:30:00	1.04897	1.04980	1.04837	1.04933	3339	0	14
2024.12.04	18:00:00	1.04937	1.05434	1.04937	1.05338	6127	0	14
2024.12.04	18:30:00	1.05337	1.05375	1.05180	1.05288	6252	0	14
2024.12.04	19:00:00	1.05287	1.05336	1.05195	1.05318	4310	0	14
2024.12.04	19:30:00	1.05322	1.05360	1.05206	1.05261	2126	0	14
2024.12.04	20:00:00	1.05262	1.05390	1.05243	1.05387	2381	0	14
2024.12.04	20:30:00	1.05388	1.05418	1.05323	1.05366	1725	0	14
2024.12.04	21:00:00	1.05365	1.05383	1.05287	1.05312	1605	0	14
2024.12.04	21:30:00	1.05311	1.05355	1.05152	1.05161	1686	0	14
2024.12.04	22:00:00	1.05154	1.05286	1.05065	1.05145	4118	0	14
2024.12.04	22:30:00	1.05146	1.05241	1.05088	1.05132	2863	0	14
2024.12.04	23:00:00	1.05133	1.05144	1.05042	1.05102	1797	0	14
2024.12.04	23:30:00	1.05101	1.05167	1.05097	1.05143	1220	0	14
2024.12.05	00:00:00	1.05144	1.05144	1.05094	1.05097	431	0	14
2024.12.05	00:30:00	1.05097	1.05110	1.05072	1.05091	837	0	14
2024.12.05	01:00:00	1.05090	1.05116	1.05057	1.05098	214	0	23
2024.12.05	01:30:00	1.05096	1.05119	1.05080	1.05095	409	0	14
2024.12.05	02:00:00	1.05096	1.05144	1.05071	1.05131	352	0	14
